Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
vein endothelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.031126422,TRUE
"CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.09604858,TRUE
effector memory CD8+ T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.104761815,TRUE
artery endothelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.13403084,TRUE
naive CD4+ T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.174703607,TRUE
innate lymphoid cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.299634689,TRUE
naive CD8+ T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.538184824,TRUE
T peripheral helper,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.618887585,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.915287386,TRUE
T follicular helper cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.984710082,TRUE
enterocyte,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,2.72E-20,TRUE
plasma cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.21E-15,TRUE
S2 fibroblast,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,4.20E-14,TRUE
intestinal epithelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,8.60E-13,TRUE
enteroendocrine cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.19E-12,TRUE
T-helper 17 cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,3.03E-09,TRUE
smooth muscle cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,6.78E-09,TRUE
BEST4+ intestinal epithelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,6.33E-08,TRUE
S3 fibroblast,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,2.28E-07,TRUE
immature intestine goblet cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.17E-06,TRUE
germinal center B cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.35E-06,TRUE
mature B cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.46E-06,TRUE
mast cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,9.29E-06,TRUE
transit amplifying cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,5.83E-05,TRUE
conventional dendritic cell 2,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.00058316,TRUE
intestine goblet cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.001119878,TRUE
gamma-delta T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.004047399,TRUE
"CD4-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.004047399,TRUE
T peripheral helper,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.023505564,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.023782415,TRUE
dendritic cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.023782415,TRUE
lymphatic endothelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.04701422,TRUE
naive B cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.060229466,TRUE
conventional dendritic cell 1,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.082922849,TRUE
naive CD4+ T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.097309522,TRUE
artery endothelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.10744029,TRUE
vein endothelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.132274098,TRUE
capillary endothelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.172820884,TRUE
migratory conventional dendritic cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.238312037,TRUE
plasmacytoid dendritic cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.240699002,TRUE
innate lymphoid cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.255009846,TRUE
Schwann cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.38072543,TRUE
naive CD8+ T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.399686102,TRUE
T follicular helper cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.597048751,TRUE
cancer associated fibroblast,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,1.32E-27,TRUE
malignant intestinal epithelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,3.39E-19,TRUE
pericyte,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,1.43E-18,TRUE
malignant enterocyte,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,9.11E-18,TRUE
fibroblast,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,6.21E-09,TRUE
endothelial tip cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,6.21E-09,TRUE
malignant intestinal tuft cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,6.35E-07,TRUE
malignant immature intestine goblet cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,7.08E-07,TRUE
monocyte,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,1.46E-06,TRUE
macrophage,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,3.46E-06,TRUE
malignant enteroendocrine cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.000100024,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.000196151,TRUE
regulatory T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.001802636,TRUE
intestinal tuft cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.018887485,TRUE
natural killer cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.10744029,TRUE
endothelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.176987605,TRUE
malignant intestine goblet cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.598623318,TRUE
effector memory CD8+ T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.598623318,TRUE
"CD8-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.598623318,TRUE
T-cytotoxic 17 cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.915107736,TRUE
